
2024/11/18 (00:37:37) | ===> btop++ v.1.2.13
2024/11/18 (00:37:37) | INFO: Logger set to DEBUG

2024/11/18 (00:37:37) | ===> btop++ v.1.2.13
2024/11/18 (00:37:37) | INFO: Logger set to DEBUG
2024/11/18 (00:37:37) | DEBUG: Using locale en_US.UTF-8
2024/11/18 (00:37:37) | DEBUG: Using locale en_US.UTF-8
2024/11/18 (00:37:37) | DEBUG: Using locale en_US.UTF-8
2024/11/18 (00:37:37) | INFO: Running on /dev/pts/9

2024/11/18 (00:37:37) | ===> btop++ v.1.2.13
2024/11/18 (00:37:37) | INFO: Logger set to DEBUG
2024/11/18 (00:37:37) | INFO: Running on /dev/pts/12
2024/11/18 (00:37:37) | DEBUG: Using locale en_US.UTF-8
2024/11/18 (00:37:37) | INFO: Running on /dev/pts/8
2024/11/18 (00:37:37) | INFO: Running on /dev/pts/11
2024/11/18 (00:37:37) | DEBUG: Loading theme file: /home/l3manuel/.config/btop/themes/3manuel.theme
2024/11/18 (00:37:37) | DEBUG: Loading theme file: /home/l3manuel/.config/btop/themes/3manuel.theme
2024/11/18 (00:37:37) | DEBUG: Loading theme file: /home/l3manuel/.config/btop/themes/3manuel.theme
2024/11/18 (00:37:37) | DEBUG: Loading theme file: /home/l3manuel/.config/btop/themes/3manuel.theme

2024/11/18 (02:53:36) | ===> btop++ v.1.2.13
2024/11/18 (02:53:36) | INFO: Logger set to DEBUG
2024/11/18 (02:53:36) | DEBUG: Using locale en_US.UTF-8
2024/11/18 (02:53:36) | INFO: Running on /dev/pts/7
2024/11/18 (02:53:36) | DEBUG: Loading theme file: /home/l3manuel/.config/btop/themes/3manuel.theme

2024/11/18 (03:18:13) | ===> btop++ v.1.2.13
2024/11/18 (03:18:13) | INFO: Logger set to DEBUG
2024/11/18 (03:18:13) | DEBUG: Using locale en_US.UTF-8
2024/11/18 (03:18:13) | INFO: Running on /dev/pts/5
2024/11/18 (03:18:13) | DEBUG: Loading theme file: /home/l3manuel/.config/btop/themes/3manuel.theme

2024/11/18 (03:18:55) | ===> btop++ v.1.2.13
2024/11/18 (03:18:55) | INFO: Logger set to DEBUG
2024/11/18 (03:18:55) | DEBUG: Using locale en_US.UTF-8
2024/11/18 (03:18:55) | INFO: Running on /dev/pts/0
2024/11/18 (03:18:55) | DEBUG: Loading theme file: /home/l3manuel/.config/btop/themes/3manuel.theme

2024/11/22 (00:46:31) | ===> btop++ v.1.2.13
2024/11/22 (00:46:31) | INFO: Logger set to DEBUG
2024/11/22 (00:46:31) | DEBUG: Using locale en_US.UTF-8
2024/11/22 (00:46:31) | INFO: Running on /dev/pts/5
2024/11/22 (00:46:31) | DEBUG: Loading theme file: /home/l3manuel/.config/btop/themes/3manuel.theme

2024/11/23 (21:17:08) | ===> btop++ v.1.2.13
2024/11/23 (21:17:08) | INFO: Logger set to DEBUG
2024/11/23 (21:17:08) | DEBUG: Using locale en_US.UTF-8
2024/11/23 (21:17:08) | INFO: Running on /dev/pts/6
2024/11/23 (21:17:08) | DEBUG: Loading theme file: /home/l3manuel/.config/btop/themes/3manuel.theme

2024/11/23 (21:28:05) | ===> btop++ v.1.2.13
2024/11/23 (21:28:05) | INFO: Logger set to DEBUG
2024/11/23 (21:28:05) | DEBUG: Using locale en_US.UTF-8
2024/11/23 (21:28:05) | INFO: Running on /dev/pts/6
2024/11/23 (21:28:05) | DEBUG: Loading theme file: /home/l3manuel/.config/btop/themes/3manuel.theme

2024/11/23 (23:26:03) | ===> btop++ v.1.2.13
2024/11/23 (23:26:03) | INFO: Logger set to DEBUG
2024/11/23 (23:26:03) | DEBUG: Using locale en_US.UTF-8
2024/11/23 (23:26:03) | INFO: Running on /dev/pts/5
2024/11/23 (23:26:03) | DEBUG: Loading theme file: /home/l3manuel/.config/btop/themes/3manuel.theme

2024/11/23 (23:26:31) | ===> btop++ v.1.2.13
2024/11/23 (23:26:31) | INFO: Logger set to DEBUG
2024/11/23 (23:26:31) | DEBUG: Using locale en_US.UTF-8
2024/11/23 (23:26:31) | INFO: Running on /dev/pts/5
2024/11/23 (23:26:31) | DEBUG: Loading theme file: /home/l3manuel/.config/btop/themes/3manuel.theme

2024/11/24 (16:52:51) | ===> btop++ v.1.2.13
2024/11/24 (16:52:51) | INFO: Logger set to DEBUG
2024/11/24 (16:52:51) | DEBUG: Using locale en_US.UTF-8
2024/11/24 (16:52:51) | INFO: Running on /dev/pts/6
2024/11/24 (16:52:51) | DEBUG: Loading theme file: /home/l3manuel/.config/btop/themes/3manuel.theme

2024/11/25 (00:38:04) | ===> btop++ v.1.2.13
2024/11/25 (00:38:04) | INFO: Logger set to DEBUG
2024/11/25 (00:38:04) | DEBUG: Using locale en_US.UTF-8
2024/11/25 (00:38:04) | INFO: Running on /dev/pts/6
2024/11/25 (00:38:04) | DEBUG: Loading theme file: /home/l3manuel/.config/btop/themes/3manuel.theme

2024/11/26 (15:21:42) | ===> btop++ v.1.2.13
2024/11/26 (15:21:42) | INFO: Logger set to DEBUG
2024/11/26 (15:21:42) | DEBUG: Using locale en_US.UTF-8
2024/11/26 (15:21:42) | INFO: Running on /dev/pts/4
2024/11/26 (15:21:42) | DEBUG: Loading theme file: /home/l3manuel/.config/btop/themes/3manuel.theme

2024/11/26 (23:28:06) | ===> btop++ v.1.2.13
2024/11/26 (23:28:06) | INFO: Logger set to DEBUG
2024/11/26 (23:28:06) | DEBUG: Using locale en_US.UTF-8
2024/11/26 (23:28:06) | INFO: Running on /dev/pts/5
2024/11/26 (23:28:06) | DEBUG: Loading theme file: /home/l3manuel/.config/btop/themes/3manuel.theme

2024/11/26 (23:36:35) | ===> btop++ v.1.2.13
2024/11/26 (23:36:35) | INFO: Logger set to DEBUG
2024/11/26 (23:36:35) | DEBUG: Using locale en_US.UTF-8
2024/11/26 (23:36:35) | INFO: Running on /dev/pts/5
2024/11/26 (23:36:35) | DEBUG: Loading theme file: /home/l3manuel/.config/btop/themes/3manuel.theme

2024/11/27 (00:04:13) | ===> btop++ v.1.2.13
2024/11/27 (00:04:13) | INFO: Logger set to DEBUG
2024/11/27 (00:04:13) | DEBUG: Using locale en_US.UTF-8
2024/11/27 (00:04:13) | INFO: Running on /dev/pts/6
2024/11/27 (00:04:13) | DEBUG: Loading theme file: /home/l3manuel/.config/btop/themes/3manuel.theme

2024/11/27 (01:33:38) | ===> btop++ v.1.2.13
2024/11/27 (01:33:38) | INFO: Logger set to DEBUG
2024/11/27 (01:33:38) | DEBUG: Using locale en_US.UTF-8
2024/11/27 (01:33:38) | INFO: Running on /dev/pts/5
2024/11/27 (01:33:38) | DEBUG: Loading theme file: /home/l3manuel/.config/btop/themes/3manuel.theme

2024/11/27 (20:37:43) | ===> btop++ v.1.2.13
2024/11/27 (20:37:43) | INFO: Logger set to DEBUG
2024/11/27 (20:37:43) | DEBUG: Using locale en_US.UTF-8
2024/11/27 (20:37:43) | INFO: Running on /dev/pts/5
2024/11/27 (20:37:43) | DEBUG: Loading theme file: /home/l3manuel/.config/btop/themes/3manuel.theme

2024/11/29 (05:17:06) | ===> btop++ v.1.2.13
2024/11/29 (05:17:06) | INFO: Logger set to DEBUG
2024/11/29 (05:17:06) | DEBUG: Using locale en_US.UTF-8
2024/11/29 (05:17:06) | INFO: Running on /dev/pts/0
2024/11/29 (05:17:06) | DEBUG: Loading theme file: /home/l3manuel/.config/btop/themes/3manuel.theme

2024/11/29 (05:17:36) | ===> btop++ v.1.2.13
2024/11/29 (05:17:36) | INFO: Logger set to DEBUG
2024/11/29 (05:17:36) | DEBUG: Using locale en_US.UTF-8
2024/11/29 (05:17:36) | INFO: Running on /dev/pts/0
2024/11/29 (05:17:36) | DEBUG: Loading theme file: /home/l3manuel/.config/btop/themes/3manuel.theme

2024/11/29 (05:24:41) | ===> btop++ v.1.2.13
2024/11/29 (05:24:41) | INFO: Logger set to DEBUG
2024/11/29 (05:24:41) | DEBUG: Using locale en_US.UTF-8
2024/11/29 (05:24:41) | INFO: Running on /dev/pts/0
2024/11/29 (05:24:41) | DEBUG: Loading theme file: /home/l3manuel/.config/btop/themes/3manuel.theme
2024/11/29 (05:24:50) | INFO: Quitting! Runtime: 00:00:09

2024/11/29 (05:27:49) | ===> btop++ v.1.2.13
2024/11/29 (05:27:49) | INFO: Logger set to DEBUG
2024/11/29 (05:27:49) | DEBUG: Using locale en_US.UTF-8
2024/11/29 (05:27:49) | INFO: Running on /dev/pts/0
2024/11/29 (05:27:49) | DEBUG: Loading theme file: /home/l3manuel/.config/btop/themes/3manuel.theme

2024/11/29 (05:30:43) | ===> btop++ v.1.2.13
2024/11/29 (05:30:43) | INFO: Logger set to DEBUG
2024/11/29 (05:30:43) | DEBUG: Using locale en_US.UTF-8
2024/11/29 (05:30:43) | INFO: Running on /dev/pts/0
2024/11/29 (05:30:43) | DEBUG: Loading theme file: /home/l3manuel/.config/btop/themes/3manuel.theme

2024/11/30 (06:04:22) | ===> btop++ v.1.2.13
2024/11/30 (06:04:22) | INFO: Logger set to DEBUG
2024/11/30 (06:04:22) | DEBUG: Using locale en_US.UTF-8
2024/11/30 (06:04:22) | INFO: Running on /dev/pts/7
2024/11/30 (06:04:22) | DEBUG: Loading theme file: /home/l3manuel/.config/btop/themes/3manuel.theme

2024/11/30 (06:04:34) | ===> btop++ v.1.2.13
2024/11/30 (06:04:34) | INFO: Logger set to DEBUG
2024/11/30 (06:04:34) | DEBUG: Using locale en_US.UTF-8
2024/11/30 (06:04:34) | INFO: Running on /dev/pts/7
2024/11/30 (06:04:34) | DEBUG: Loading theme file: /home/l3manuel/.config/btop/themes/3manuel.theme

2024/12/01 (02:29:07) | ===> btop++ v.1.2.13
2024/12/01 (02:29:07) | INFO: Logger set to DEBUG
2024/12/01 (02:29:07) | DEBUG: Using locale en_US.UTF-8
2024/12/01 (02:29:07) | INFO: Running on /dev/pts/5
2024/12/01 (02:29:07) | DEBUG: Loading theme file: /home/l3manuel/.config/btop/themes/3manuel.theme

2024/12/01 (02:31:18) | ===> btop++ v.1.2.13
2024/12/01 (02:31:18) | INFO: Logger set to DEBUG
2024/12/01 (02:31:18) | DEBUG: Using locale en_US.UTF-8
2024/12/01 (02:31:18) | INFO: Running on /dev/pts/4
2024/12/01 (02:31:18) | DEBUG: Loading theme file: /home/l3manuel/.config/btop/themes/3manuel.theme

2024/12/01 (13:27:01) | ===> btop++ v.1.2.13
2024/12/01 (13:27:01) | INFO: Logger set to DEBUG
2024/12/01 (13:27:01) | DEBUG: Using locale en_US.UTF-8
2024/12/01 (13:27:01) | INFO: Running on /dev/pts/4
2024/12/01 (13:27:01) | DEBUG: Loading theme file: /home/l3manuel/.config/btop/themes/3manuel.theme

2024/12/01 (14:42:10) | ===> btop++ v.1.2.13
2024/12/01 (14:42:10) | INFO: Logger set to DEBUG
2024/12/01 (14:42:10) | DEBUG: Using locale en_US.UTF-8
2024/12/01 (14:42:10) | INFO: Running on /dev/pts/4
2024/12/01 (14:42:10) | DEBUG: Loading theme file: /home/l3manuel/.config/btop/themes/3manuel.theme

2024/12/02 (00:16:56) | ===> btop++ v.1.2.13
2024/12/02 (00:16:56) | INFO: Logger set to DEBUG
2024/12/02 (00:16:56) | DEBUG: Using locale en_US.UTF-8
2024/12/02 (00:16:56) | INFO: Running on /dev/pts/4
2024/12/02 (00:16:56) | DEBUG: Loading theme file: /home/l3manuel/.config/btop/themes/3manuel.theme

2024/12/04 (09:33:51) | ===> btop++ v.1.2.13
2024/12/04 (09:33:51) | INFO: Logger set to DEBUG
2024/12/04 (09:33:51) | DEBUG: Using locale en_US.UTF-8
2024/12/04 (09:33:51) | INFO: Running on /dev/pts/5
2024/12/04 (09:33:51) | DEBUG: Loading theme file: /home/l3manuel/.config/btop/themes/3manuel.theme

2024/12/07 (12:47:51) | ===> btop++ v.1.2.13
2024/12/07 (12:47:51) | INFO: Logger set to DEBUG
2024/12/07 (12:47:51) | DEBUG: Using locale en_US.UTF-8
2024/12/07 (12:47:51) | INFO: Running on /dev/pts/4
2024/12/07 (12:47:51) | DEBUG: Loading theme file: /home/l3manuel/.config/btop/themes/3manuel.theme

2024/12/07 (23:40:42) | ===> btop++ v.1.2.13
2024/12/07 (23:40:42) | INFO: Logger set to DEBUG
2024/12/07 (23:40:42) | DEBUG: Using locale en_US.UTF-8
2024/12/07 (23:40:42) | INFO: Running on /dev/pts/4
2024/12/07 (23:40:42) | DEBUG: Loading theme file: /home/l3manuel/.config/btop/themes/3manuel.theme

2024/12/07 (23:41:58) | ===> btop++ v.1.2.13
2024/12/07 (23:41:58) | INFO: Logger set to DEBUG
2024/12/07 (23:41:58) | DEBUG: Using locale en_US.UTF-8
2024/12/07 (23:41:58) | INFO: Running on /dev/pts/5
2024/12/07 (23:41:58) | DEBUG: Loading theme file: /home/l3manuel/.config/btop/themes/3manuel.theme

2024/12/09 (19:26:12) | ===> btop++ v.1.2.13
2024/12/09 (19:26:12) | INFO: Logger set to DEBUG
2024/12/09 (19:26:12) | DEBUG: Using locale en_US.UTF-8
2024/12/09 (19:26:12) | INFO: Running on /dev/pts/4
2024/12/09 (19:26:12) | DEBUG: Loading theme file: /home/l3manuel/.config/btop/themes/3manuel.theme

2024/12/09 (22:01:09) | ===> btop++ v.1.2.13
2024/12/09 (22:01:09) | INFO: Logger set to DEBUG
2024/12/09 (22:01:09) | DEBUG: Using locale en_US.UTF-8
2024/12/09 (22:01:09) | INFO: Running on /dev/pts/0
2024/12/09 (22:01:09) | DEBUG: Loading theme file: /home/l3manuel/.config/btop/themes/3manuel.theme

2024/12/10 (00:52:24) | ===> btop++ v.1.2.13
2024/12/10 (00:52:24) | INFO: Logger set to DEBUG
2024/12/10 (00:52:24) | DEBUG: Using locale en_US.UTF-8
2024/12/10 (00:52:24) | INFO: Running on /dev/pts/4
2024/12/10 (00:52:24) | DEBUG: Loading theme file: /home/l3manuel/.config/btop/themes/3manuel.theme

2024/12/10 (00:54:58) | ===> btop++ v.1.2.13
2024/12/10 (00:54:58) | INFO: Logger set to DEBUG
2024/12/10 (00:54:58) | DEBUG: Using locale en_US.UTF-8
2024/12/10 (00:54:58) | INFO: Running on /dev/pts/2
2024/12/10 (00:54:58) | DEBUG: Loading theme file: /home/l3manuel/.config/btop/themes/3manuel.theme

2024/12/10 (00:59:25) | ===> btop++ v.1.2.13
2024/12/10 (00:59:25) | INFO: Logger set to DEBUG
2024/12/10 (00:59:25) | DEBUG: Using locale en_US.UTF-8
2024/12/10 (00:59:25) | INFO: Running on /dev/pts/4
2024/12/10 (00:59:25) | DEBUG: Loading theme file: /home/l3manuel/.config/btop/themes/3manuel.theme

2024/12/10 (01:00:04) | ===> btop++ v.1.2.13
2024/12/10 (01:00:04) | INFO: Logger set to DEBUG
2024/12/10 (01:00:04) | DEBUG: Using locale en_US.UTF-8
2024/12/10 (01:00:04) | INFO: Running on /dev/pts/4
2024/12/10 (01:00:04) | DEBUG: Loading theme file: /home/l3manuel/.config/btop/themes/3manuel.theme

2024/12/10 (01:03:28) | ===> btop++ v.1.2.13
2024/12/10 (01:03:28) | INFO: Logger set to DEBUG
2024/12/10 (01:03:28) | DEBUG: Using locale en_US.UTF-8
2024/12/10 (01:03:28) | INFO: Running on /dev/pts/1
2024/12/10 (01:03:28) | DEBUG: Loading theme file: /home/l3manuel/.config/btop/themes/3manuel.theme

2024/12/10 (21:32:02) | ===> btop++ v.1.2.13
2024/12/10 (21:32:02) | INFO: Logger set to DEBUG
2024/12/10 (21:32:02) | DEBUG: Using locale en_US.UTF-8
2024/12/10 (21:32:02) | INFO: Running on /dev/pts/3
2024/12/10 (21:32:02) | DEBUG: Loading theme file: /home/l3manuel/.config/btop/themes/3manuel.theme

2024/12/11 (20:23:44) | ===> btop++ v.1.2.13
2024/12/11 (20:23:44) | INFO: Logger set to DEBUG
2024/12/11 (20:23:44) | DEBUG: Using locale en_US.UTF-8
2024/12/11 (20:23:44) | INFO: Running on /dev/pts/2
2024/12/11 (20:23:44) | DEBUG: Loading theme file: /home/l3manuel/.config/btop/themes/3manuel.theme

2024/12/14 (19:56:59) | ===> btop++ v.1.2.13
2024/12/14 (19:56:59) | INFO: Logger set to DEBUG
2024/12/14 (19:56:59) | DEBUG: Using locale en_US.UTF-8
2024/12/14 (19:56:59) | INFO: Running on /dev/pts/2
2024/12/14 (19:56:59) | DEBUG: Loading theme file: /home/l3manuel/.config/btop/themes/3manuel.theme

2024/12/15 (21:37:48) | ===> btop++ v.1.2.13
2024/12/15 (21:37:48) | INFO: Logger set to DEBUG
2024/12/15 (21:37:48) | DEBUG: Using locale en_US.UTF-8
2024/12/15 (21:37:48) | INFO: Running on /dev/pts/2
2024/12/15 (21:37:48) | DEBUG: Loading theme file: /home/l3manuel/.config/btop/themes/3manuel.theme

2024/12/15 (22:16:47) | ===> btop++ v.1.2.13
2024/12/15 (22:16:47) | INFO: Logger set to DEBUG
2024/12/15 (22:16:47) | DEBUG: Using locale en_US.UTF-8
2024/12/15 (22:16:47) | INFO: Running on /dev/pts/2
2024/12/15 (22:16:47) | DEBUG: Loading theme file: /home/l3manuel/.config/btop/themes/3manuel.theme
2024/12/15 (22:16:48) | INFO: Quitting! Runtime: 00:00:01

2024/12/15 (22:16:56) | ===> btop++ v.1.2.13
2024/12/15 (22:16:56) | INFO: Logger set to DEBUG
2024/12/15 (22:16:56) | DEBUG: Using locale en_US.UTF-8
2024/12/15 (22:16:56) | INFO: Running on /dev/pts/2
2024/12/15 (22:16:56) | DEBUG: Loading theme file: /home/l3manuel/.config/btop/themes/3manuel.theme

2024/12/23 (10:32:58) | ===> btop++ v.1.2.13
2024/12/23 (10:32:58) | INFO: Logger set to DEBUG
2024/12/23 (10:32:58) | DEBUG: Using locale en_US.UTF-8
2024/12/23 (10:32:58) | INFO: Running on /dev/pts/3
2024/12/23 (10:32:58) | DEBUG: Loading theme file: /home/l3manuel/.config/btop/themes/3manuel.theme

2024/12/27 (15:09:37) | ===> btop++ v.1.2.13
2024/12/27 (15:09:37) | INFO: Logger set to DEBUG
2024/12/27 (15:09:37) | DEBUG: Using locale en_US.UTF-8
2024/12/27 (15:09:37) | INFO: Running on /dev/pts/3
2024/12/27 (15:09:37) | DEBUG: Loading theme file: /home/l3manuel/.config/btop/themes/3manuel.theme

2024/12/28 (17:41:51) | ===> btop++ v.1.2.13
2024/12/28 (17:41:51) | INFO: Logger set to DEBUG
2024/12/28 (17:41:51) | DEBUG: Using locale en_US.UTF-8
2024/12/28 (17:41:51) | INFO: Running on /dev/pts/3
2024/12/28 (17:41:51) | DEBUG: Loading theme file: /home/l3manuel/.config/btop/themes/3manuel.theme

2024/12/28 (17:42:26) | ===> btop++ v.1.2.13
2024/12/28 (17:42:26) | INFO: Logger set to DEBUG
2024/12/28 (17:42:26) | DEBUG: Using locale en_US.UTF-8
2024/12/28 (17:42:26) | INFO: Running on /dev/pts/3
2024/12/28 (17:42:26) | DEBUG: Loading theme file: /home/l3manuel/.config/btop/themes/3manuel.theme

2024/12/30 (03:03:24) | ===> btop++ v.1.2.13
2024/12/30 (03:03:24) | INFO: Logger set to DEBUG
2024/12/30 (03:03:24) | DEBUG: Using locale en_US.UTF-8
2024/12/30 (03:03:24) | INFO: Running on /dev/pts/5
2024/12/30 (03:03:24) | DEBUG: Loading theme file: /home/l3manuel/.config/btop/themes/3manuel.theme
2024/12/30 (03:04:05) | INFO: Quitting! Runtime: 00:00:41

2025/01/06 (15:05:40) | ===> btop++ v.1.2.13
2025/01/06 (15:05:40) | INFO: Logger set to DEBUG
2025/01/06 (15:05:40) | DEBUG: Using locale en_US.UTF-8
2025/01/06 (15:05:40) | INFO: Running on /dev/pts/2
2025/01/06 (15:05:40) | DEBUG: Loading theme file: /home/l3manuel/.config/btop/themes/3manuel.theme

2025/01/06 (19:49:51) | ===> btop++ v.1.2.13
2025/01/06 (19:49:51) | INFO: Logger set to DEBUG
2025/01/06 (19:49:51) | DEBUG: Using locale en_US.UTF-8
2025/01/06 (19:49:51) | INFO: Running on /dev/pts/2
2025/01/06 (19:49:51) | DEBUG: Loading theme file: /home/l3manuel/.config/btop/themes/3manuel.theme

2025/01/07 (14:13:18) | ===> btop++ v.1.2.13
2025/01/07 (14:13:18) | INFO: Logger set to DEBUG
2025/01/07 (14:13:18) | DEBUG: Using locale en_US.UTF-8
2025/01/07 (14:13:18) | INFO: Running on /dev/pts/2
2025/01/07 (14:13:18) | DEBUG: Loading theme file: /home/l3manuel/.config/btop/themes/3manuel.theme

2025/01/07 (16:52:41) | ===> btop++ v.1.2.13
2025/01/07 (16:52:41) | INFO: Logger set to DEBUG
2025/01/07 (16:52:41) | DEBUG: Using locale en_US.UTF-8
2025/01/07 (16:52:41) | INFO: Running on /dev/pts/2
2025/01/07 (16:52:41) | DEBUG: Loading theme file: /home/l3manuel/.config/btop/themes/3manuel.theme

2025/01/08 (08:27:14) | ===> btop++ v.1.2.13
2025/01/08 (08:27:14) | INFO: Logger set to DEBUG

2025/01/08 (08:27:14) | ===> btop++ v.1.2.13
2025/01/08 (08:27:14) | INFO: Logger set to DEBUG

2025/01/08 (08:27:14) | ===> btop++ v.1.2.13
2025/01/08 (08:27:14) | INFO: Logger set to DEBUG
2025/01/08 (08:27:14) | DEBUG: Using locale en_US.UTF-8
2025/01/08 (08:27:14) | DEBUG: Using locale en_US.UTF-8
2025/01/08 (08:27:14) | DEBUG: Using locale en_US.UTF-8
2025/01/08 (08:27:14) | INFO: Running on /dev/pts/2
2025/01/08 (08:27:14) | INFO: Running on /dev/pts/3
2025/01/08 (08:27:14) | INFO: Running on /dev/pts/4
2025/01/08 (08:27:14) | DEBUG: Loading theme file: /home/l3manuel/.config/btop/themes/3manuel.theme
2025/01/08 (08:27:14) | DEBUG: Loading theme file: /home/l3manuel/.config/btop/themes/3manuel.theme
2025/01/08 (08:27:14) | DEBUG: Loading theme file: /home/l3manuel/.config/btop/themes/3manuel.theme

2025/01/13 (20:01:29) | ===> btop++ v.1.2.13
2025/01/13 (20:01:29) | INFO: Logger set to DEBUG
2025/01/13 (20:01:29) | DEBUG: Using locale en_US.UTF-8
2025/01/13 (20:01:29) | INFO: Running on /dev/pts/2
2025/01/13 (20:01:29) | DEBUG: Loading theme file: /home/l3manuel/.config/btop/themes/3manuel.theme

2025/01/14 (12:33:44) | ===> btop++ v.1.2.13
2025/01/14 (12:33:44) | INFO: Logger set to DEBUG
2025/01/14 (12:33:44) | DEBUG: Using locale en_US.UTF-8
2025/01/14 (12:33:44) | INFO: Running on /dev/pts/2
2025/01/14 (12:33:44) | DEBUG: Loading theme file: /home/l3manuel/.config/btop/themes/3manuel.theme

2025/01/14 (12:34:15) | ===> btop++ v.1.2.13
2025/01/14 (12:34:15) | INFO: Logger set to DEBUG
2025/01/14 (12:34:15) | DEBUG: Using locale en_US.UTF-8
2025/01/14 (12:34:15) | INFO: Running on /dev/pts/2
2025/01/14 (12:34:15) | DEBUG: Loading theme file: /home/l3manuel/.config/btop/themes/3manuel.theme

2025/01/14 (12:34:47) | ===> btop++ v.1.2.13
2025/01/14 (12:34:47) | INFO: Logger set to DEBUG
2025/01/14 (12:34:47) | DEBUG: Using locale en_US.UTF-8
2025/01/14 (12:34:47) | INFO: Running on /dev/pts/2
2025/01/14 (12:34:47) | DEBUG: Loading theme file: /home/l3manuel/.config/btop/themes/3manuel.theme

2025/01/14 (21:43:26) | ===> btop++ v.1.2.13
2025/01/14 (21:43:26) | INFO: Logger set to DEBUG
2025/01/14 (21:43:26) | DEBUG: Using locale en_US.UTF-8
2025/01/14 (21:43:26) | INFO: Running on /dev/pts/3
2025/01/14 (21:43:26) | DEBUG: Loading theme file: /home/l3manuel/.config/btop/themes/3manuel.theme

2025/01/15 (15:28:04) | ===> btop++ v.1.2.13
2025/01/15 (15:28:04) | INFO: Logger set to DEBUG
2025/01/15 (15:28:04) | DEBUG: Using locale en_US.UTF-8
2025/01/15 (15:28:04) | INFO: Running on /dev/pts/3
2025/01/15 (15:28:04) | DEBUG: Loading theme file: /home/l3manuel/.config/btop/themes/3manuel.theme

2025/01/15 (16:25:19) | ===> btop++ v.1.2.13
2025/01/15 (16:25:19) | INFO: Logger set to DEBUG
2025/01/15 (16:25:19) | DEBUG: Using locale en_US.UTF-8
2025/01/15 (16:25:19) | INFO: Running on /dev/pts/2
2025/01/15 (16:25:19) | DEBUG: Loading theme file: /home/l3manuel/.config/btop/themes/3manuel.theme

2025/01/16 (11:53:08) | ===> btop++ v.1.2.13
2025/01/16 (11:53:08) | INFO: Logger set to DEBUG

2025/01/16 (11:53:08) | ===> btop++ v.1.2.13
2025/01/16 (11:53:08) | INFO: Logger set to DEBUG
2025/01/16 (11:53:17) | DEBUG: Using locale en_US.UTF-8
2025/01/16 (11:53:17) | DEBUG: Using locale en_US.UTF-8
2025/01/16 (11:53:17) | INFO: Running on /dev/pts/3
2025/01/16 (11:53:17) | INFO: Running on /dev/pts/1
2025/01/16 (11:53:31) | DEBUG: Loading theme file: /home/l3manuel/.config/btop/themes/3manuel.theme
2025/01/16 (11:53:31) | DEBUG: Loading theme file: /home/l3manuel/.config/btop/themes/3manuel.theme

2025/01/16 (19:07:25) | ===> btop++ v.1.2.13
2025/01/16 (19:07:25) | INFO: Logger set to DEBUG

2025/01/16 (19:07:25) | ===> btop++ v.1.2.13
2025/01/16 (19:07:25) | INFO: Logger set to DEBUG
2025/01/16 (19:07:25) | DEBUG: Using locale en_US.UTF-8
2025/01/16 (19:07:25) | DEBUG: Using locale en_US.UTF-8
2025/01/16 (19:07:25) | INFO: Running on /dev/pts/3
2025/01/16 (19:07:25) | INFO: Running on /dev/pts/2
2025/01/16 (19:07:25) | DEBUG: Loading theme file: /home/l3manuel/.config/btop/themes/3manuel.theme
2025/01/16 (19:07:25) | DEBUG: Loading theme file: /home/l3manuel/.config/btop/themes/3manuel.theme

2025/01/16 (19:40:34) | ===> btop++ v.1.2.13
2025/01/16 (19:40:34) | INFO: Logger set to DEBUG
2025/01/16 (19:40:34) | DEBUG: Using locale en_US.UTF-8
2025/01/16 (19:40:34) | INFO: Running on /dev/pts/2
2025/01/16 (19:40:34) | DEBUG: Loading theme file: /home/l3manuel/.config/btop/themes/3manuel.theme

2025/01/16 (19:40:51) | ===> btop++ v.1.2.13
2025/01/16 (19:40:51) | INFO: Logger set to DEBUG
2025/01/16 (19:40:51) | DEBUG: Using locale en_US.UTF-8
2025/01/16 (19:40:51) | INFO: Running on /dev/pts/2
2025/01/16 (19:40:51) | DEBUG: Loading theme file: /home/l3manuel/.config/btop/themes/3manuel.theme

2025/01/16 (19:56:59) | ===> btop++ v.1.2.13
2025/01/16 (19:56:59) | INFO: Logger set to DEBUG
2025/01/16 (19:56:59) | DEBUG: Using locale en_US.UTF-8
2025/01/16 (19:56:59) | INFO: Running on /dev/pts/0
2025/01/16 (19:56:59) | DEBUG: Loading theme file: /home/l3manuel/.config/btop/themes/3manuel.theme

2025/01/17 (17:22:30) | ===> btop++ v.1.2.13
2025/01/17 (17:22:30) | INFO: Logger set to DEBUG
2025/01/17 (17:22:30) | DEBUG: Using locale en_US.UTF-8
2025/01/17 (17:22:30) | INFO: Running on /dev/pts/2
2025/01/17 (17:22:30) | DEBUG: Loading theme file: /home/l3manuel/.config/btop/themes/3manuel.theme

2025/01/19 (00:48:26) | ===> btop++ v.1.2.13
2025/01/19 (00:48:26) | INFO: Logger set to DEBUG
2025/01/19 (00:48:26) | DEBUG: Using locale en_US.UTF-8
2025/01/19 (00:48:26) | INFO: Running on /dev/pts/2
2025/01/19 (00:48:26) | DEBUG: Loading theme file: /home/l3manuel/.config/btop/themes/3manuel.theme

